user_id,amplitude_id,total_events,high_signal_events,cancellation_signals,error_events,meaningful_screens,latest_events,num_sessions,first_used,last_used,platform,country,app_version,device,os,revenue,paying,subscription_status,subscription_plan,subscription_period,fleet_size,total_routes_created,total_routes_optimized,total_stops_planned,account_created_at,company_name,industry,user_role,plan_type,user_type,analysis_report,error,elapsed_seconds,found_backend_cancel_event,cancel_reason,cancel_note,cancel_from,payment_interval,amount_usd,cancel_event_time
1846717--00,1531760945546,148,save_and_optimize_v1 | create_new_route_v1 | backend_route_creation_v1 | cancel_subscription_button_v1 | begin_checkout_v1 | sign_up_v1,cancel_subscription_button_v1,,,open_app_v1 | open_app_v1 | open_app_v1 | start_route_v1 | edit_route_v1 | edit_route_v1 | edit_route_v1 | edit_route_v1 | edit_route_v1 | open_app_v1,13,2026-04-06,2026-04-07,Android,Germany,28.9,HONOR HONOR DNY-NX9,android 16,0.0,,,,,,,,,,,,,,,User ID: 1846717--00 | Amplitude ID: 1531760945546 | Total events: 148 | High signal events: save_and_optimize_v1 | create_new_route_v1 | backend_route_creation_v1 | cancel_subscription_button_v1 | begin_checkout_v1 | sign_up_v1 | Cancellation signals: cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: open_app_v1 | open_app_v1 | open_app_v1 | start_route_v1 | edit_route_v1 | edit_route_v1 | edit_route_v1 | edit_route_v1 | edit_route_v1 | open_app_v1,,6.70,no,N/A,N/A,N/A,N/A,N/A,
232178--00,386879404297,500,save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | backend_route_creation_v1 | cancel_subscription_button_v1,cancel_subscription_button_v1,,,start_route_v1 | save_and_optimize_v1 | end_location_entered_v1 | done_adding_stop_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1,2879,2022-03-01,2026-04-07,Android,United States,28.9,Motorola Phone,android 16,0.0,,,,,,,,,,,,,,,User ID: 232178--00 | Amplitude ID: 386879404297 | Total events: 500 | High signal events: save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | backend_route_creation_v1 | cancel_subscription_button_v1 | Cancellation signals: cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: start_route_v1 | save_and_optimize_v1 | end_location_entered_v1 | done_adding_stop_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1,,6.22,no,N/A,N/A,N/A,N/A,N/A,
24258--00,386890086157,500,backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | backend_cancel_subscription_v1 | cancel_subscription_button_v1 | create_new_route_v1,backend_cancel_subscription_v1 | cancel_subscription_button_v1,,,open_app_v1 | start_route_v1 | open_app_v1 | backend_route_creation_v1 | save_and_optimize_v1 | end_location_entered_v1 | done_adding_stop_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1,1521,2022-03-01,2026-04-03,Android,United States,28.9,Samsung Phone,android 16,0.0,,,,,,,,,,,,,,,User ID: 24258--00 | Amplitude ID: 386890086157 | Total events: 500 | High signal events: backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | backend_cancel_subscription_v1 | cancel_subscription_button_v1 | create_new_route_v1 | Cancellation signals: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: open_app_v1 | start_route_v1 | open_app_v1 | backend_route_creation_v1 | save_and_optimize_v1 | end_location_entered_v1 | done_adding_stop_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1,,6.18,no,N/A,N/A,N/A,N/A,N/A,
242851--00,386879741061,500,backend_cancel_subscription_v1 | cancel_subscription_button_v1 | login_v1 | backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | navigate_via_v1 | create_new_route_v1,backend_cancel_subscription_v1 | cancel_subscription_button_v1,,,backend_cancel_subscription_v1 | payment_send_v1 | cancel_subscription_button_v1 | open_app_v1 | login_v1 | signup_page_v1 | backend_subscription_history_v1 | backend_subscription_history_v1 | backend_subscription_history_v1 | backend_subscription_history_v1,1005,2022-03-01,2026-03-31,Android,Chile,28.9,Samsung Phone,android 15,0.0,,,,,,,,,,,,,,,User ID: 242851--00 | Amplitude ID: 386879741061 | Total events: 500 | High signal events: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | login_v1 | backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | navigate_via_v1 | create_new_route_v1 | Cancellation signals: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: backend_cancel_subscription_v1 | payment_send_v1 | cancel_subscription_button_v1 | open_app_v1 | login_v1 | signup_page_v1 | backend_subscription_history_v1 | backend_subscription_history_v1 | backend_subscription_history_v1 | backend_subscription_history_v1,,7.31,yes,User canceled the subscription,N/A,by_user,month,13.0987,2026-03-31 17:43:10.000000
243494--00,489391908744,500,backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | cancel_subscription_button_v1 | begin_checkout_v1,cancel_subscription_button_v1,,,edit_route_v1 | edit_route_v1 | start_location_entered_v1 | end_location_entered_v1 | start_location_entered_v1 | open_app_v1 | edit_route_v1 | stop_added_v1 | add_stop_screen_v1 | Add_Stop_Button_v1,364,2022-10-28,2026-03-26,Android,Israel,28.9,Samsung Phone,android 14,0.0,,,,,,,,,,,,,,,User ID: 243494--00 | Amplitude ID: 489391908744 | Total events: 500 | High signal events: backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | cancel_subscription_button_v1 | begin_checkout_v1 | Cancellation signals: cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: edit_route_v1 | edit_route_v1 | start_location_entered_v1 | end_location_entered_v1 | start_location_entered_v1 | open_app_v1 | edit_route_v1 | stop_added_v1 | add_stop_screen_v1 | Add_Stop_Button_v1,,8.09,no,N/A,N/A,N/A,N/A,N/A,
279188--00,386879352839,500,login_v1 | save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | backend_route_creation_v1,,,,open_app_v1 | login_v1 | signup_page_v1 | open_app_v1 | login_v1 | signup_page_v1 | open_app_v1 | start_route_v1 | edit_route_v1 | stop_added_v1,5487,2022-03-02,2026-04-07,Android,Brazil,28.9,Redmi Phone,android 15,0.0,,,,,,,,,,,,,,,User ID: 279188--00 | Amplitude ID: 386879352839 | Total events: 500 | High signal events: login_v1 | save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | backend_route_creation_v1 | Cancellation signals: none | Error events: none | Meaningful screens: none | Latest events: open_app_v1 | login_v1 | signup_page_v1 | open_app_v1 | login_v1 | signup_page_v1 | open_app_v1 | start_route_v1 | edit_route_v1 | stop_added_v1,,7.13,no,N/A,N/A,N/A,N/A,N/A,
292397--00,386889948789,500,backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | cancel_subscription_button_v1,cancel_subscription_button_v1,,,open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | start_route_v1 | open_app_v1 | open_app_v1 | open_app_v1 | start_route_v1 | open_app_v1,1077,2022-03-05,2026-04-07,Android,Singapore,28.9,Oppo Phone,android 16,0.0,,,,,,,,,,,,,,,User ID: 292397--00 | Amplitude ID: 386889948789 | Total events: 500 | High signal events: backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | cancel_subscription_button_v1 | Cancellation signals: cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | start_route_v1 | open_app_v1 | open_app_v1 | open_app_v1 | start_route_v1 | open_app_v1,,6.65,no,N/A,N/A,N/A,N/A,N/A,
307979--00,520207221100,233,cancel_subscription_button_v1 | save_and_optimize_v1 | backend_route_creation_v1 | first_stop_added_v1 | create_new_route_v1 | navigate_via_v1 | backend_cancel_subscription_v1,cancel_subscription_button_v1 | backend_cancel_subscription_v1,,,open_app_v1 | open_app_v1 | cancel_subscription_button_v1 | open_app_v1 | open_app_v1 | subscribe_v1 | backend_subscription_history_v1 | payment_send_v1_email | payment_send_v1 | start_route_v1,21,2022-12-06,2026-03-30,iOS,United Kingdom,15.2,Apple iPhone,ios 26.3.1,0.0,,,,,,,,,,,,,,,User ID: 307979--00 | Amplitude ID: 520207221100 | Total events: 233 | High signal events: cancel_subscription_button_v1 | save_and_optimize_v1 | backend_route_creation_v1 | first_stop_added_v1 | create_new_route_v1 | navigate_via_v1 | backend_cancel_subscription_v1 | Cancellation signals: cancel_subscription_button_v1 | backend_cancel_subscription_v1 | Error events: none | Meaningful screens: none | Latest events: open_app_v1 | open_app_v1 | cancel_subscription_button_v1 | open_app_v1 | open_app_v1 | subscribe_v1 | backend_subscription_history_v1 | payment_send_v1_email | payment_send_v1 | start_route_v1,,5.57,no,N/A,N/A,N/A,N/A,N/A,
311885--00,388594955140,500,backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | begin_checkout_v1 | backend_cancel_subscription_v1 | cancel_subscription_button_v1,backend_cancel_subscription_v1 | cancel_subscription_button_v1,,,payment_send_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | start_route_v1 | open_app_v1 | open_app_v1 | backend_route_creation_v1,730,2022-03-10,2026-04-01,Android,Israel,28.9,Samsung Phone,android 12,0.0,,,,,,,,,,,,,,,User ID: 311885--00 | Amplitude ID: 388594955140 | Total events: 500 | High signal events: backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | begin_checkout_v1 | backend_cancel_subscription_v1 | cancel_subscription_button_v1 | Cancellation signals: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: payment_send_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | start_route_v1 | open_app_v1 | open_app_v1 | backend_route_creation_v1,,5.62,yes,User canceled the subscription,N/A,by_user,year,142.194,2026-03-24 11:56:02.000000
326366--00,437136747587,414,save_and_optimize_v1 | first_stop_added_v1 | cancel_subscription_button_v1 | backend_route_creation_v1 | create_new_route_v1 | begin_checkout_v1 | login_v1 | backend_cancel_subscription_v1,cancel_subscription_button_v1 | backend_cancel_subscription_v1,,,open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1,135,2022-07-26,2026-04-07,Android,United Kingdom,28.9,Samsung Phone,android 16,0.0,,,,,,,,,,,,,,,User ID: 326366--00 | Amplitude ID: 437136747587 | Total events: 414 | High signal events: save_and_optimize_v1 | first_stop_added_v1 | cancel_subscription_button_v1 | backend_route_creation_v1 | create_new_route_v1 | begin_checkout_v1 | login_v1 | backend_cancel_subscription_v1 | Cancellation signals: cancel_subscription_button_v1 | backend_cancel_subscription_v1 | Error events: none | Meaningful screens: none | Latest events: open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1,,5.13,no,N/A,N/A,N/A,N/A,N/A,
386443--00,386879977125,500,backend_route_creation_v1 | Fleet_begin_checkout | cancel_subscription_button_v1 | fleet_new_driver_added | save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1,cancel_subscription_button_v1,,,fleet_add_stop_button | fleet_add_stop_button | backend_route_creation_v1 | fleet_add_stop_button | backend_route_creation_v1 | fleet_add_stop_button | fleet_add_stop_button | fleet_add_stop_button | fleet_add_stop_button | fleet_add_stop_button,251,2022-03-01,2026-04-07,Android,United States,28.9,Motorola Phone,android 15,0.0,,,,,,,,,,,,,,,User ID: 386443--00 | Amplitude ID: 386879977125 | Total events: 500 | High signal events: backend_route_creation_v1 | Fleet_begin_checkout | cancel_subscription_button_v1 | fleet_new_driver_added | save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | Cancellation signals: cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: fleet_add_stop_button | fleet_add_stop_button | backend_route_creation_v1 | fleet_add_stop_button | backend_route_creation_v1 | fleet_add_stop_button | fleet_add_stop_button | fleet_add_stop_button | fleet_add_stop_button | fleet_add_stop_button,,6.28,no,N/A,N/A,N/A,N/A,N/A,
443805--00,386892906822,500,save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | login_v1 | backend_route_creation_v1 | cancel_subscription_button_v1,cancel_subscription_button_v1,,,start_route_v1 | save_and_optimize_v1 | done_adding_stop_v1 | add_stop_time_slot_click_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1,2985,2022-03-01,2026-04-07,Android,Canada,28.9,Sony Phone,android 14,0.0,,,,,,,,,,,,,,,User ID: 443805--00 | Amplitude ID: 386892906822 | Total events: 500 | High signal events: save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | login_v1 | backend_route_creation_v1 | cancel_subscription_button_v1 | Cancellation signals: cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: start_route_v1 | save_and_optimize_v1 | done_adding_stop_v1 | add_stop_time_slot_click_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1,,6.21,no,N/A,N/A,N/A,N/A,N/A,
507600--00,386879472346,500,backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1,,,,open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1,9923,2022-03-02,2026-04-06,Android,Brazil,28.9,POCO Phone,android 16,0.0,,,,,,,,,,,,,,,User ID: 507600--00 | Amplitude ID: 386879472346 | Total events: 500 | High signal events: backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | Cancellation signals: none | Error events: none | Meaningful screens: none | Latest events: open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1,,6.42,no,N/A,N/A,N/A,N/A,N/A,
512278--00,388598369731,420,backend_cancel_subscription_v1 | cancel_subscription_button_v1 | login_v1 | backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1,backend_cancel_subscription_v1 | cancel_subscription_button_v1,,,open_app_v1 | backend_cancel_subscription_v1 | payment_send_v1 | cancel_subscription_button_v1 | open_app_v1 | open_app_v1 | login_v1 | signup_page_v1 | backend_subscription_history_v1 | open_app_v1,55,2022-03-12,2026-03-28,Android,United States,28.9,Samsung Phone,android 13,0.0,,,,,,,,,,,,,,,User ID: 512278--00 | Amplitude ID: 388598369731 | Total events: 420 | High signal events: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | login_v1 | backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | Cancellation signals: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: open_app_v1 | backend_cancel_subscription_v1 | payment_send_v1 | cancel_subscription_button_v1 | open_app_v1 | open_app_v1 | login_v1 | signup_page_v1 | backend_subscription_history_v1 | open_app_v1,,5.46,yes,Changed Job,N/A,by_user,month,15.0,2026-03-28 14:54:50.000000
557090--00,539577999903,500,backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | cancel_subscription_button_v1,cancel_subscription_button_v1,,,start_route_v1 | backend_route_creation_v1 | open_app_v1 | backend_route_creation_v1 | save_and_optimize_v1 | stop_added_v1 | stop_added_v1 | stop_added_v1 | stop_added_v1 | stop_added_v1,831,2023-01-03,2026-04-01,Android,United States,28.9,Nothing Phone,android 16,0.0,,,,,,,,,,,,,,,User ID: 557090--00 | Amplitude ID: 539577999903 | Total events: 500 | High signal events: backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | cancel_subscription_button_v1 | Cancellation signals: cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: start_route_v1 | backend_route_creation_v1 | open_app_v1 | backend_route_creation_v1 | save_and_optimize_v1 | stop_added_v1 | stop_added_v1 | stop_added_v1 | stop_added_v1 | stop_added_v1,,6.09,no,N/A,N/A,N/A,N/A,N/A,
58129--00,517229469613,317,backend_route_creation_v1 | first_stop_added_v1 | create_new_route_v1 | save_and_optimize_v1 | cancel_subscription_button_v1 | begin_checkout_v1 | login_v1 | backend_cancel_subscription_v1,cancel_subscription_button_v1 | backend_cancel_subscription_v1,,,backend_route_creation_v1 | open_app_v1 | open_app_v1 | backend_subscription_history_v1 | edit_route_v1 | end_location_entered_v1 | start_location_entered_v1 | edit_route_v1 | end_location_entered_v1 | end_location_entered_v1,48,2022-12-02,2026-04-06,Android,Singapore,28.9,HONOR HONOR MTN-NX1,android 16,0.0,,,,,,,,,,,,,,,User ID: 58129--00 | Amplitude ID: 517229469613 | Total events: 317 | High signal events: backend_route_creation_v1 | first_stop_added_v1 | create_new_route_v1 | save_and_optimize_v1 | cancel_subscription_button_v1 | begin_checkout_v1 | login_v1 | backend_cancel_subscription_v1 | Cancellation signals: cancel_subscription_button_v1 | backend_cancel_subscription_v1 | Error events: none | Meaningful screens: none | Latest events: backend_route_creation_v1 | open_app_v1 | open_app_v1 | backend_subscription_history_v1 | edit_route_v1 | end_location_entered_v1 | start_location_entered_v1 | edit_route_v1 | end_location_entered_v1 | end_location_entered_v1,,5.08,no,N/A,N/A,N/A,N/A,N/A,
